amendCaseUploadAnotherFile.error.required	Select another file to upload	Dewiswch ffeil arall i’w huwchlwytho	Unchanged.
amendCaseResponseType.sendInformation.checkYourAnswersLabel	Send additional Information	Anfon gwybodaeth ychwanegol	Unchanged.
amendCaseResponseType.sendDocuments.checkYourAnswersLabel	Send additional Documents	Anfon dogfennau ychwanegol	Unchanged.
amendCaseResponseType.sendInformationAndDocuments.checkYourAnswersLabel	Send additional Documents and Information	Anfon dogfennau a gwybodaeth ychwanegol	Unchanged.
view.upload-file.title	Upload your supporting documentation	Uwchlwythwch eich dogfennau ategol	Unchanged.
view.upload-file.heading	Upload your supporting documentation	Uwchlwythwch eich dogfennau ategol	Unchanged.
view.upload-file.line1	You can upload as many files as you need to support your application.	Gallwch uwchlwytho cymaint o ffeiliau ag sydd angen i ategu’ch cais.	Unchanged.
view.upload-file.line2	Each file must be 6MB or smaller.	Mae’n rhaid i bob ffeil fod yn 6MB neu lai.	Unchanged.
view.upload-file.details	What you must upload	Beth mae’n rhaid i chi ei uwchlwytho	Unchanged.
view.upload-file.types.heading	Types of files you can upload	Y mathau o ffeiliau y gallwch eu huwchlwytho	Unchanged.
view.upload-file.label.upload.first	Upload your first file	Uwchlwythwch eich ffeil gyntaf	Unchanged.
view.upload-file.label.upload.next	Upload another file (optional)	Uwchlwytho ffeil arall (dewisol)	Unchanged.
view.upload-file.waiting	Your document is being uploaded. You’ll be redirected once the file has been processed.	Mae’ch dogfen wrthi’n cael ei huwchlwytho. Cewch eich ailgyfeirio unwaith y bydd y ffeil wedi’i phrosesu.	Unchanged.
form.upload-file.submit	Continue	Yn eich blaen	Unchanged.
view.upload-file.checkYourAnswersLabel	Supporting documents	Dogfennau ategol	Unchanged.
form.file-uploaded.continue	Continue	Yn eich blaen	Unchanged.
site.file.remove	Remove	Tynnu	Unchanged.
error.file-upload.required	You must upload a file	Mae’n rhaid i chi uwchlwytho ffeil	Unchanged.
error.file-upload.invalid-size-small	The file cannot be empty	Ni all y ffeil fod yn wag	Unchanged.
error.file-upload.invalid-size-large	File size cannot be over 6mb	Ni all maint y ffeil fod dros 6MB	Unchanged.
error.file-upload.invalid-type	Upload a valid file type	Uwchlwythwch fath dilys o ffeil	Unchanged.
error.file-upload.quarantine	The file contains a virus and cannot be uploaded	Mae’r ffeil yn cynnwys feirws ac ni ellir ei huwchlwytho	Unchanged.
error.file-upload.unknown	The file could not be uploaded	Nid oedd modd uwchlwytho’r ffeil	Unchanged.
error.file-upload.try-again	The file could not be uploaded - try again	Nid oedd modd uwchlwytho’r ffeil – rhowch gynnig arall arni	Unchanged.
error.file-upload.timeout	The file could not be uploaded - try again	Nid oedd modd uwchlwytho’r ffeil – rhowch gynnig arall arni	Unchanged.
error.uploadAnotherFile.required	Select yes if you need to upload another file	Dewiswch ‘Iawn’ os oes angen i chi uwchlwytho ffeil arall	Unchanged.
error.file-upload.duplicate	This file has already been uploaded	Mae’r ffeil eisoes wedi’i huwchlwytho	Unchanged.
view.upload-file.documents.added	documents added	dogfennau wedi’u hychwanegu	Unchanged.
proof-of-authority.title	Upload proof of authority	Uwchlwytho tystiolaeth o awdurdod	Unchanged.
proof-of-authority.heading	Upload proof of authority	Uwchlwytho tystiolaeth o awdurdod	Unchanged.
proof-of-authority.paragraph1	You must show that the importer has given you authority to receive payment for this specific application.	Mae’n rhaid i chi ddangos bod y mewnforiwr wedi rhoi’r awdurdod i chi gael taliadau ar gyfer y cais penodol hwn.	Unchanged.
proof-of-authority.paragraph2	This document must be 6MB or less	Mae’n rhaid i’r ddogfen hon fod yn 6MB neu lai	Unchanged.
proof-of-authority.filetypes	Types of files you can upload	Y mathau o ffeiliau y gallwch eu huwchlwytho	Unchanged.
proof-of-authority.filetype1	Image (.jpeg, .jpg or .png)	Delwedd (.jpeg, .jpg neu .png)	Unchanged.
proof-of-authority.filetype2	PDF (.pdf)	PDF (.pdf)	Unchanged.
proof-of-authority.filetype3	MS Word document (.doc or .docx)	Dogfen MS Word (.doc neu .docx)	Unchanged.
proof-of-authority.filetype4	MS Excel spreadsheet (.xls or .xlsx)	Taenlen MS Excel (.xls neu .xlsx)	Unchanged.
proof-of-authority.filetype5	MS PowerPoint (.ppt or .pptx)	MS PowerPoint (.ppt neu .pptx)	Unchanged.
proof-of-authority.filetype6	Open Document Format (.odt, .ods or .odp)	Fformat Dogfen Agored (.odt, .ods neu .odp)	Unchanged.
proof-of-authority.filetype7	Text files (.csv or .txt)	Ffeiliau testun (.csv neu .txt)	Unchanged.
upload_documents.status.in_progress	Uploading your file	Wrthi’n uwchlwytho’ch ffeil	Unchanged.
upload_documents.status.ready	Ready to submit	Barod i gyflwyno	Unchanged.
upload_documents_summary.remove.label	Remove	Tynnu	Unchanged.
upload_documents_summary.remove.label.hidden	Remove file {0}	Tynnu ffeil {0}	Unchanged.
view.amend-upload-file.title	Upload your additional documents	Uwchlwythwch eich dogfennau ychwanegol	Unchanged.
view.amend-upload-file.heading	Upload your additional documents	Uwchlwythwch eich dogfennau ychwanegol	Unchanged.
view.amend-upload-file.label.upload.first	Upload a file	Uwchlwytho ffeil	Unchanged.
view.amend-upload-file.label.upload.next	Upload another file (optional)	Uwchlwytho ffeil arall (dewisol)	Unchanged.
view.amend-upload-file.waiting	Your document is being uploaded. You’ll be redirected once the file has been processed.	Mae’ch dogfen wrthi’n cael ei huwchlwytho. Cewch eich ailgyfeirio unwaith y bydd y ffeil wedi’i phrosesu.	Unchanged.
form.amend-upload-file.submit	Continue	Yn eich blaen	Unchanged.
form.amend-file-uploaded.continue	Continue	Yn eich blaen	Unchanged.
site.amend-file.remove	Remove	Tynnu	Unchanged.
view.amend-upload-file.checkYourAnswersLabel	Additional uploads	Ffeiliau ychwanegol a uwchlwythwyd	Unchanged.
amend.next.step.heading	Send your amended application	Anfon eich cais diwygiedig	Unchanged.
amend.next.step.p1	Before sending your amended application, ensure that you have fully reviewed the information you have provided and that it is correct.	Cyn i chi anfon eich cais diwygiedig, gwnewch yn siŵr eich bod wedi adolygu’r holl wybodaeth rydych wedi’i rhoi a’i bod yn gywir.	Unchanged.
amend.next.step.p2	You can print a summary of your application on the next page.	Gallwch argraffu crynodeb o’ch cais ar y dudalen nesaf.	Unchanged.
amend.site.continue	Accept and send	Derbyn ac anfon	Unchanged.
amend-file-upload.help.linkText	Help with file types	Help gyda mathau o ffeil	Unchanged.
amend-file-upload.help.line1	Each file must be 6MB or less.	Mae’n rhaid i bob ffeil fod yn 6MB neu lai.	Unchanged.
amend-file-upload.help.line2	Types of files you can upload	Y mathau o ffeiliau y gallwch eu huwchlwytho	Unchanged.
supported-file-type.help.fileFormat1	Image (.jpeg, .jpg or .png)	Delwedd (.jpeg, .jpg neu .png)	Unchanged.
supported-file-type.help.fileFormat2	PDF (.pdf)	PDF (.pdf)	Unchanged.
supported-file-type.help.fileFormat3	MS Word document (.doc or .docx)	Dogfen MS Word (.doc neu .docx)	Unchanged.
supported-file-type.help.fileFormat4	MS Excel spreadsheet (.xls or .xlsx)	Taenlen MS Excel (.xls neu .xlsx)	Unchanged.
supported-file-type.help.fileFormat5	MS PowerPoint (.ppt or .pptx)	MS PowerPoint (.ppt neu .pptx)	Unchanged.
supported-file-type.help.fileFormat6	Open Document Format (.odt, .ods or .odp)	Fformat Dogfen Agored (.odt, .ods neu .odp)	Unchanged.
supported-file-type.help.fileFormat7	Text files (.csv or .txt)	Ffeiliau testun (.csv neu .txt)	Unchanged.
your.details.checkYourAnswersLabel	Your details	Eich manylion	Unchanged.
contact.details.checkYourAnswersLabel	Contact details	Manylion cyswllt	Unchanged.
payment.information.checkYourAnswersLabel	Payment information	Gwybodaeth talu	Unchanged.
importer.details.checkYourAnswersLabel	Importer details	Manylion y mewnforiwr	Unchanged.
create.cya.continue	Accept and send	Derbyn ac anfon	Unchanged.
isContactProvided.error.required	Select an option to continue	Dewiswch opsiwn i fynd yn eich blaen	Unchanged.
isContactProvided.01	Email	E-bost	Unchanged.
isContactProvided.02	Phone	Ffôn	Unchanged.
phoneNumber.02.hint	Phone number	Rhif ffôn	Unchanged.
createOrAmendCase.title	What do you want to do?	Beth hoffech ei wneud?	Unchanged.
createOrAmendCase.heading	What do you want to do?	Beth hoffech ei wneud?	Unchanged.
createOrAmendCase.01	Start a new application	Dechrau cais newydd	Unchanged.
createOrAmendCase.02	Amend an existing application	Diwygio cais sy’n bodoli eisoes	Unchanged.
createOrAmendCase.hint.01	Apply for repayment of overpaid import duties or import VAT.	Gwneud cais am ad-daliad o dollau mewnforio neu TAW mewnforio a ordalwyd.	Unchanged.
createOrAmendCase.hint.02	Add further information or make changes to an existing application. You will need the claim reference number.	Ychwanegu rhagor o wybodaeth neu wneud newidiadau i gais sy’n bodoli eisoes. Bydd angen y cyfeirnod hawlio arnoch.	Unchanged.
createOrAmendCase.error.required	Select if you want to start a new application or amend an existing application	Dewiswch a ydych am ddechrau cais newydd neu ddiwygio cais sy’n bodoli eisoes	Unchanged.
doYouOwnTheGoods.title	Is {0} the name on the import documents?	Ai {0} yw’r enw ar y dogfennau mewnforio?	Unchanged.
doYouOwnTheGoods.heading	Is {0} the name on the import documents?	Ai {0} yw’r enw ar y dogfennau mewnforio?	Unchanged.
doYouOwnTheGoods.error.required	Select if {0} is named on the import documents	Dewiswch ai {0} yw’r enw ar y dogfennau mewnforio	Unchanged.
doYouOwnTheGoods.01	Yes	Iawn	Unchanged.
doYouOwnTheGoods.02	No	Na	Unchanged.
doYouOwnTheGoods.checkYourAnswersLabel	Is {0} the name on the import documents?	Ai {0} yw’r enw ar y dogfennau mewnforio?	Unchanged.
declarantName.title	What is your name?	Beth yw’ch enw?	Unchanged.
declarantName.heading	What is your name?	Beth yw’ch enw?	Unchanged.
declarantName.checkYourAnswersLabel	Your name	Eich enw	Unchanged.
declarantName.firstName	First name	Enw cyntaf	Unchanged.
declarantName.lastName	Last name	Enw olaf	Unchanged.
declarantName.firstName.error.required	Enter your first name	Nodwch eich enw cyntaf	Unchanged.
declarantName.lastName.error.required	Enter your last name	Nodwch eich enw olaf	Unchanged.
declarantName.firstName.error.length	First name must be 255 characters or less	Mae’n rhaid i’r enw cyntaf fod yn 255 o gymeriadau neu lai	Unchanged.
declarantName.lastName.error.length	Last name must be 255 characters or less	Mae’n rhaid i’r enw olaf fod yn 255 o gymeriadau neu lai	Unchanged.
representative.declarantAndBusinessName.title	Your details	Eich manylion	Unchanged.
representative.declarantAndBusinessName.heading	Your details	Eich manylion	Unchanged.
representative.declarantAndBusinessName.declarantName.checkYourAnswersLabel	Your name	Eich enw	Unchanged.
representative.declarantAndBusinessName.declarantName	Your name	Eich enw	Unchanged.
representative.declarantAndBusinessName.agentName	Business name	Enw’r busnes	Unchanged.
representative.declarantAndBusinessName.agentName.checkYourAnswersLabel	Your business name	Enw eich busnes	Unchanged.
representative.declarantAndBusinessName.declarantName.error.required	Enter your name	Nodwch eich enw	Unchanged.
representative.declarantAndBusinessName.agentName.error.required	Enter your business name	Nodwch enw eich busnes	Unchanged.
representative.declarantAndBusinessName.declarantName.error.length	Your name must be 512 characters or less	Mae’n rhaid i’ch enw fod yn 512 o gymeriadau neu lai	Unchanged.
representative.declarantAndBusinessName.agentName.error.length	Your business name must be 512 characters or less	Mae’n rhaid i enw eich busnes fod yn 512 o gymeriadau neu lai	Unchanged.
representative.importer.title	Who is the importer?	Pwy yw’r mewnforiwr?	Unchanged.
representative.importer.heading	Who is the importer?	Pwy yw’r mewnforiwr?	Unchanged.
representative.importer.checkYourAnswersLabel	Importer name	Enw’r mewnforiwr	Unchanged.
representative.importer.firstName	First Name	Enw cyntaf	Unchanged.
representative.importer.lastName	Last Name	Enw olaf	Unchanged.
representative.importer.firstName.error.required	Enter your first name	Nodwch eich enw cyntaf	Unchanged.
representative.importer.lastName.error.required	Enter your last name	Nodwch eich enw olaf	Unchanged.
representative.importer.firstName.error.length	First name must be 255 characters or less	Mae’n rhaid i’r enw cyntaf fod yn 255 o gymeriadau neu lai	Unchanged.
representative.importer.lastName.error.length	Last name must be 255 characters or less	Mae’n rhaid i’r enw olaf fod yn 255 o gymeriadau neu lai	Unchanged.
feedback.before	This is a new service - your	Gwasanaeth newydd yw hwn – bydd eich	Unchanged.
feedback.link	feedback	adborth	Unchanged.
feedback.after	will help us to improve it.	yn ein helpu i’w wella.	Unchanged.
representative.importer.hint	This must match the information on the import documents.	Mae’n rhaid i hyn gyd-fynd â’r wybodaeth ar y dogfennau mewnforio.	Unchanged.
representative.importer.importerName.error.required	Enter the importer’s name	Nodwch enw’r mewnforiwr	Unchanged.
representative.importer.importerName.error.length	Importer name must be 512 characters or less	Mae’n rhaid i enw’r mewnforiwr fod yn 512 o gymeriadau neu lai	Unchanged.
address.label.select.title	Select an address	Dewiswch gyfeiriad	Unchanged.
address.label.edit.postcode	Postcode	Cod post	Unchanged.
address.change	Search for a new address	Chwilio am gyfeiriad newydd	Unchanged.
amend.application.not.found.title	Application not found	Heb ddod o hyd i’r cais	Unchanged.
amend.application.not.found.heading	Application not found	Heb ddod o hyd i’r cais	Unchanged.
amend.application.not.found.p1	We cannot find an application with the reference number {0}.	Ni allwn ddod o hyd i gais sydd â’r cyfeirnod {0}.	Unchanged.
amend.application.not.found.p2	You can:	Gallwch:	Unchanged.
amend.application.not.found.b1	check and	gwirio a	Unchanged.
amend.application.not.found.b1.link	enter the application reference number again	nodi cyfeirnod y cais eto	Unchanged.
amend.application.not.found.b2	email us at {0} with the additional information, the entry details and name of the importer. Please ensure to include the application reference number <b>{1}</b> in the subject header.	anfon e-bost atom yn {0} gyda’r wybodaeth ychwanegol, manylion y cofnod ac enw’r mewnforiwr. Gwnewch yn siŵr eich bod yn cynnwys cyfeirnod y cais, sef <b>{1}</b>, yn y pennawd pwnc.	Unchanged.
amend.application.not.found.email.subject	Application reference {0}	Cyfeirnod y cais {0}	Unchanged.
amend.application.closed.title	This application is closed	Mae’r cais hwn wedi cau	Unchanged.
amend.application.closed.heading	This application is closed	Mae’r cais hwn wedi cau	Unchanged.
amend.application.closed.p1	We cannot add any information to this application as it is closed. You should have received correspondence via post confirming why your application was closed.	Ni allwn ychwanegu unrhyw wybodaeth at y cais hwn gan ei fod wedi cau. Dylech fod wedi derbyn gohebiaeth drwy’r post yn cadarnhau pam y cafodd eich cais ei gau.	Unchanged.
amend.application.closed.p2	If you feel this application has been closed in error, you can email us at {0} with the additional information.	Os ydych yn teimlo bod y cais hwn wedi cael ei gau drwy gamgymeriad, gallwch anfon e-bost atom yn {0} gyda’r wybodaeth ychwanegol.	Unchanged.
